OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost,Profit,ProfitMarginPct,OrderMonth,OrderYear,Weekday
ORD101592,2025-06-26,West,In-Store,Consumer,Rep_03,Apparel,Winter Coat,6,112.8,0.0,70.92,676.8,425.52,251.28,37.13,2025-06,2025,Thursday
ORD100977,2024-07-04,North,In-Store,Small Business,Rep_12,Home & Kitchen,Cookware Set,2,34.32,0.0,22.9,68.64,45.8,22.84,33.28,2024-07,2024,Thursday
ORD100891,2024-08-12,West,Online,Consumer,Rep_05,Beauty,Hair Dryer,2,81.9,0.0,48.45,163.8,96.9,66.9,40.84,2024-08,2024,Monday
ORD101610,2024-12-31,West,Online,Enterprise,Rep_11,Apparel,Backpack,5,83.78,0.0,53.88,418.9,269.4,149.5,35.69,2024-12,2024,Tuesday
ORD100861,2025-01-19,North,In-Store,Small Business,Rep_04,Home & Kitchen,Vacuum Cleaner,2,64.19,0.0,39.04,128.38,78.08,50.3,39.18,2025-01,2025,Sunday
ORD101292,2025-11-18,West,In-Store,Enterprise,Rep_15,Beauty,Skincare Set,4,23.23,10.0,10.8,83.63,43.2,40.43,48.34,2025-11,2025,Tuesday
ORD102511,2024-03-17,South,Online,Consumer,Rep_04,Electronics,Smartwatch,3,38.96,5.0,17.92,111.04,53.76,57.28,51.59,2024-03,2024,Sunday
ORD100118,2025-01-09,West,Online,Consumer,Unassigned,Apparel,Denim Jacket,6,67.93,0.0,43.93,407.58,263.58,144.0,35.33,2025-01,2025,Thursday
ORD100609,2024-05-24,North,Online,Consumer,Rep_06,Sports & Outdoors,Yoga Mat,1,66.88,0.0,33.13,66.88,33.13,33.75,50.46,2024-05,2024,Friday
ORD100503,2024-01-04,South,Online,Small Business,Rep_05,Electronics,Wireless Earbuds,2,73.31,0.0,36.14,146.62,72.28,74.34,50.7,2024-01,2024,Thursday
ORD101787,2024-03-20,North,Online,Consumer,Rep_07,Apparel,Denim Jacket,1,85.55,5.0,41.07,81.27,41.07,40.2,49.46,2024-03,2024,Wednesday
ORD101844,2025-01-24,North,Online,Consumer,Rep_11,Beauty,Face Serum,2,28.75,0.0,16.14,57.5,32.28,25.22,43.86,2025-01,2025,Friday
ORD101523,2025-03-19,West,Online,Small Business,Rep_06,Sports & Outdoors,Water Bottle,5,72.34,0.0,35.95,361.7,179.75,181.95,50.3,2025-03,2025,Wednesday
ORD101382,2024-01-24,West,In-Store,Small Business,Rep_09,Electronics,Wireless Earbuds,1,213.35,0.0,127.95,213.35,127.95,85.4,40.03,2024-01,2024,Wednesday
ORD101629,2024-01-10,East,In-Store,Small Business,Rep_13,Beauty,Face Serum,2,61.01,5.0,39.75,115.92,79.5,36.42,31.42,2024-01,2024,Wednesday
ORD102575,2024-12-24,East,In-Store,Consumer,Rep_06,Electronics,Wireless Earbuds,4,142.78,0.0,94.58,571.12,378.32,192.8,33.76,2024-12,2024,Tuesday
ORD102175,2025-03-11,North,Marketplace,Enterprise,Rep_09,Home & Kitchen,Air Fryer,5,74.78,10.0,41.45,336.51,207.25,129.26,38.41,2025-03,2025,Tuesday
ORD100427,2024-10-13,West,In-Store,Consumer,Rep_06,Apparel,Yoga Pants,1,72.42,0.0,38.25,72.42,38.25,34.17,47.18,2024-10,2024,Sunday
ORD100701,2024-03-03,East,Marketplace,Small Business,Rep_05,Sports & Outdoors,Camping Tent,2,81.04,0.0,43.74,162.08,87.48,74.6,46.03,2024-03,2024,Sunday
ORD101714,2025-06-21,North,In-Store,Small Business,Rep_01,Electronics,Wireless Earbuds,5,177.62,10.0,120.4,799.29,602.0,197.29,24.68,2025-06,2025,Saturday
ORD100920,2024-03-20,West,Online,Small Business,Rep_14,Electronics,Laptop Stand,1,152.56,0.0,78.77,152.56,78.77,73.79,48.37,2024-03,2024,Wednesday
ORD101137,2024-07-19,West,Online,Consumer,Rep_09,Home & Kitchen,Vacuum Cleaner,1,97.27,0.0,65.08,97.27,65.08,32.19,33.09,2024-07,2024,Friday
ORD100643,2024-06-17,North,In-Store,Consumer,Rep_05,Sports & Outdoors,Dumbbell Set,7,109.79,5.0,58.87,730.1,412.09,318.01,43.56,2024-06,2024,Monday
ORD100603,2024-07-11,West,Online,Consumer,Rep_08,Home & Kitchen,Air Fryer,2,59.12,5.0,34.96,112.33,69.92,42.41,37.75,2024-07,2024,Thursday
ORD101616,2024-12-31,North,Online,Consumer,Rep_03,Apparel,Denim Jacket,3,32.33,0.0,20.12,96.99,60.36,36.63,37.77,2024-12,2024,Tuesday
ORD101882,2024-01-15,West,Online,Consumer,Rep_11,Apparel,Winter Coat,2,17.3,0.0,10.87,34.6,21.74,12.86,37.17,2024-01,2024,Monday
ORD102601,2025-07-08,South,Online,Consumer,Rep_02,Electronics,Power Bank,3,50.61,20.0,30.84,121.46,92.52,28.94,23.83,2025-07,2025,Tuesday
ORD100511,2024-07-16,North,Online,Small Business,Rep_11,Beauty,Face Serum,2,22.57,0.0,13.58,45.14,27.16,17.98,39.83,2024-07,2024,Tuesday
ORD100525,2025-09-02,East,Online,Consumer,Rep_09,Electronics,Laptop Stand,7,158.41,5.0,90.38,1053.43,632.66,420.77,39.94,2025-09,2025,Tuesday
ORD101271,2024-01-14,North,In-Store,Enterprise,Rep_04,Sports & Outdoors,Water Bottle,4,82.52,0.0,52.42,330.08,209.68,120.4,36.48,2024-01,2024,Sunday
ORD100100,2024-11-19,East,In-Store,Consumer,Rep_02,Apparel,Winter Coat,6,108.25,0.0,50.95,649.5,305.7,343.8,52.93,2024-11,2024,Tuesday
ORD100012,2024-01-14,East,In-Store,Consumer,Rep_07,Electronics,Power Bank,4,181.8,15.0,93.79,618.12,375.16,242.96,39.31,2024-01,2024,Sunday
ORD100746,2024-11-15,East,In-Store,Enterprise,Rep_15,Electronics,Power Bank,6,73.02,10.0,37.31,394.31,223.86,170.45,43.23,2024-11,2024,Friday
ORD101387,2024-01-27,West,Online,Consumer,Rep_11,Apparel,Yoga Pants,1,118.28,0.0,67.44,118.28,67.44,50.84,42.98,2024-01,2024,Saturday
ORD102412,2025-07-06,North,Online,Consumer,Rep_03,Beauty,Makeup Kit,6,16.21,0.0,10.79,97.26,64.74,32.52,33.44,2025-07,2025,Sunday
ORD101955,2025-06-25,South,Online,Consumer,Rep_04,Apparel,Backpack,2,69.85,0.0,40.22,139.7,80.44,59.26,42.42,2025-06,2025,Wednesday
ORD102409,2024-06-02,East,Marketplace,Small Business,Rep_14,Home & Kitchen,Vacuum Cleaner,7,159.38,0.0,104.65,1115.66,732.55,383.11,34.34,2024-06,2024,Sunday
ORD101116,2025-10-04,West,Online,Small Business,Rep_09,Sports & Outdoors,Dumbbell Set,3,109.34,0.0,67.2,328.02,201.6,126.42,38.54,2025-10,2025,Saturday
ORD101365,2024-03-16,South,Online,Small Business,Rep_12,Beauty,Hair Dryer,1,15.85,0.0,7.22,15.85,7.22,8.63,54.45,2024-03,2024,Saturday
ORD100117,2024-01-16,East,Marketplace,Enterprise,Rep_12,Home & Kitchen,Cookware Set,1,91.19,0.0,58.71,91.19,58.71,32.48,35.62,2024-01,2024,Tuesday
ORD101631,2024-10-17,North,Online,Consumer,Rep_08,Beauty,Face Serum,2,50.13,15.0,23.89,85.22,47.78,37.44,43.93,2024-10,2024,Thursday
ORD100690,2024-07-07,East,In-Store,Consumer,Rep_11,Electronics,Smartwatch,3,91.81,5.0,54.36,261.66,163.08,98.58,37.67,2024-07,2024,Sunday
ORD100838,2025-04-30,East,In-Store,Small Business,Rep_01,Beauty,Perfume,4,27.36,5.0,13.9,103.97,55.6,48.37,46.52,2025-04,2025,Wednesday
ORD100490,2024-01-12,West,Online,Consumer,Rep_08,Apparel,Backpack,7,77.2,5.0,40.21,513.38,281.47,231.91,45.17,2024-01,2024,Friday
ORD100046,2024-02-13,West,Online,Consumer,Rep_09,Apparel,Running Shoes,2,109.22,0.0,56.55,218.44,113.1,105.34,48.22,2024-02,2024,Tuesday
ORD100492,2024-08-05,East,Marketplace,Small Business,Rep_09,Apparel,Backpack,4,67.89,0.0,34.97,271.56,139.88,131.68,48.49,2024-08,2024,Monday
ORD101320,2024-12-17,North,Online,Consumer,Rep_09,Apparel,Backpack,6,111.8,0.0,61.79,670.8,370.74,300.06,44.73,2024-12,2024,Tuesday
ORD100717,2024-03-04,East,Online,Consumer,Unassigned,Electronics,Power Bank,2,66.93,0.0,39.69,133.86,79.38,54.48,40.7,2024-03,2024,Monday
ORD102089,2024-08-25,South,Online,Enterprise,Rep_06,Sports & Outdoors,Dumbbell Set,3,72.69,0.0,43.48,218.07,130.44,87.63,40.18,2024-08,2024,Sunday
ORD101227,2024-10-23,East,Online,Consumer,Unassigned,Sports & Outdoors,Yoga Mat,1,64.97,0.0,35.58,64.97,35.58,29.39,45.24,2024-10,2024,Wednesday
ORD101524,2024-12-15,North,Online,Consumer,Rep_01,Beauty,Makeup Kit,5,18.62,0.0,10.72,93.1,53.6,39.5,42.43,2024-12,2024,Sunday
ORD100786,2024-01-06,West,Online,Enterprise,Rep_02,Beauty,Makeup Kit,3,17.73,0.0,11.19,53.19,33.57,19.62,36.89,2024-01,2024,Saturday
ORD101831,2025-01-21,North,Online,Small Business,Rep_01,Sports & Outdoors,Dumbbell Set,5,146.6,15.0,88.64,623.05,443.2,179.85,28.87,2025-01,2025,Tuesday
ORD101228,2025-04-20,East,In-Store,Consumer,Rep_03,Sports & Outdoors,Camping Tent,1,31.16,10.0,18.21,28.04,18.21,9.83,35.06,2025-04,2025,Sunday
ORD102620,2024-07-23,West,In-Store,Consumer,Rep_04,Home & Kitchen,Air Fryer,2,99.71,0.0,63.82,199.42,127.64,71.78,35.99,2024-07,2024,Tuesday
ORD101312,2025-02-16,East,Online,Small Business,Rep_03,Sports & Outdoors,Camping Tent,1,76.94,0.0,44.83,76.94,44.83,32.11,41.73,2025-02,2025,Sunday
ORD102481,2024-03-20,East,In-Store,Small Business,Rep_08,Home & Kitchen,Blender,3,91.04,0.0,49.65,273.12,148.95,124.17,45.46,2024-03,2024,Wednesday
ORD101057,2024-01-23,South,In-Store,Consumer,Rep_14,Electronics,Smartwatch,6,95.31,0.0,52.57,571.86,315.42,256.44,44.84,2024-01,2024,Tuesday
ORD101989,2024-03-21,North,Marketplace,Small Business,Rep_15,Home & Kitchen,Coffee Maker,5,113.76,0.0,51.85,568.8,259.25,309.55,54.42,2024-03,2024,Thursday
ORD102634,2025-03-19,North,In-Store,Small Business,Rep_11,Beauty,Face Serum,3,78.75,15.0,52.74,200.81,158.22,42.59,21.21,2025-03,2025,Wednesday
ORD101273,2025-01-22,East,In-Store,Consumer,Rep_02,Electronics,Wireless Earbuds,1,57.07,0.0,28.34,57.07,28.34,28.73,50.34,2025-01,2025,Wednesday
ORD101704,2024-08-22,East,Online,Small Business,Rep_10,Home & Kitchen,Vacuum Cleaner,8,32.78,15.0,16.63,222.9,133.04,89.86,40.31,2024-08,2024,Thursday
ORD102108,2024-08-11,South,Online,Enterprise,Rep_05,Beauty,Hair Dryer,2,17.09,5.0,8.48,32.47,16.96,15.51,47.77,2024-08,2024,Sunday
ORD101937,2025-05-30,East,Online,Consumer,Rep_12,Electronics,Bluetooth Speaker,1,160.43,0.0,96.04,160.43,96.04,64.39,40.14,2025-05,2025,Friday
ORD100043,2024-10-31,North,Online,Enterprise,Rep_11,Apparel,Backpack,2,89.71,0.0,41.01,179.42,82.02,97.4,54.29,2024-10,2024,Thursday
ORD100007,2024-11-24,South,Online,Consumer,Rep_02,Apparel,Winter Coat,4,25.86,15.0,14.51,87.92,58.04,29.88,33.99,2024-11,2024,Sunday
ORD101841,2024-06-08,North,Marketplace,Consumer,Rep_12,Beauty,Hair Dryer,1,12.3,0.0,5.58,12.3,5.58,6.72,54.63,2024-06,2024,Saturday
ORD100032,2024-12-16,North,Marketplace,Consumer,Rep_10,Electronics,Smartwatch,6,81.95,0.0,47.05,491.7,282.3,209.4,42.59,2024-12,2024,Monday
ORD101305,2025-04-12,North,In-Store,Consumer,Rep_11,Beauty,Face Serum,3,64.09,5.0,34.5,182.66,103.5,79.16,43.34,2025-04,2025,Saturday
ORD100471,2025-12-23,North,Marketplace,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,4,92.34,10.0,54.31,332.42,217.24,115.18,34.65,2025-12,2025,Tuesday
ORD100935,2025-01-22,South,Online,Consumer,Rep_14,Beauty,Skincare Set,3,25.94,15.0,14.96,66.15,44.88,21.27,32.15,2025-01,2025,Wednesday
ORD101596,2025-04-29,West,Online,Consumer,Rep_02,Home & Kitchen,Blender,4,145.28,0.0,83.06,581.12,332.24,248.88,42.83,2025-04,2025,Tuesday
ORD102403,2025-11-25,North,Online,Small Business,Rep_13,Electronics,Wireless Earbuds,1,94.07,0.0,49.26,94.07,49.26,44.81,47.63,2025-11,2025,Tuesday
ORD101187,2025-07-10,South,Online,Consumer,Rep_13,Home & Kitchen,Coffee Maker,5,130.97,5.0,80.68,622.11,403.4,218.71,35.16,2025-07,2025,Thursday
ORD101893,2024-06-12,West,Online,Enterprise,Rep_03,Beauty,Face Serum,4,27.69,0.0,12.79,110.76,51.16,59.6,53.81,2024-06,2024,Wednesday
ORD102443,2025-05-26,North,Marketplace,Consumer,Rep_08,Electronics,Power Bank,3,161.53,0.0,103.34,484.59,310.02,174.57,36.02,2025-05,2025,Monday
ORD101291,2025-07-06,North,In-Store,Consumer,Rep_03,Apparel,Winter Coat,7,113.19,0.0,64.28,792.33,449.96,342.37,43.21,2025-07,2025,Sunday
ORD100729,2025-02-07,East,Marketplace,Consumer,Rep_10,Home & Kitchen,Vacuum Cleaner,4,68.31,0.0,36.27,273.24,145.08,128.16,46.9,2025-02,2025,Friday
ORD100464,2025-03-15,South,Online,Consumer,Rep_05,Apparel,Backpack,3,87.57,0.0,52.24,262.71,156.72,105.99,40.34,2025-03,2025,Saturday
ORD101223,2024-02-25,West,Marketplace,Consumer,Rep_07,Sports & Outdoors,Water Bottle,3,75.02,0.0,36.69,225.06,110.07,114.99,51.09,2024-02,2024,Sunday
ORD102157,2024-06-09,North,Online,Consumer,Rep_09,Apparel,Backpack,4,30.51,0.0,13.75,122.04,55.0,67.04,54.93,2024-06,2024,Sunday
ORD101903,2025-07-05,East,Online,Enterprise,Rep_07,Electronics,Power Bank,4,196.24,0.0,104.9,784.96,419.6,365.36,46.55,2025-07,2025,Saturday
ORD102306,2024-12-17,West,Online,Enterprise,Rep_06,Beauty,Perfume,5,18.49,0.0,12.2,92.45,61.0,31.45,34.02,2024-12,2024,Tuesday
ORD101416,2024-02-16,West,Online,Enterprise,Rep_15,Apparel,Running Shoes,2,31.37,5.0,17.07,59.6,34.14,25.46,42.72,2024-02,2024,Friday
ORD101168,2025-10-14,North,In-Store,Consumer,Rep_04,Beauty,Perfume,3,31.63,0.0,17.72,94.89,53.16,41.73,43.98,2025-10,2025,Tuesday
ORD102618,2024-05-06,South,In-Store,Consumer,Rep_13,Apparel,Winter Coat,3,58.3,0.0,35.44,174.9,106.32,68.58,39.21,2024-05,2024,Monday
ORD100718,2025-03-17,West,Online,Consumer,Rep_08,Sports & Outdoors,Water Bottle,1,37.11,10.0,23.36,33.4,23.36,10.04,30.06,2025-03,2025,Monday
ORD101040,2024-06-13,East,In-Store,Consumer,Rep_06,Sports & Outdoors,Camping Tent,4,27.82,0.0,13.88,111.28,55.52,55.76,50.11,2024-06,2024,Thursday
ORD102317,2025-04-11,South,Online,Consumer,Rep_04,Electronics,Bluetooth Speaker,4,29.29,0.0,15.05,117.16,60.2,56.96,48.62,2025-04,2025,Friday
ORD101606,2025-10-22,East,Online,Enterprise,Rep_05,Beauty,Hair Dryer,3,42.5,5.0,19.36,121.12,58.08,63.04,52.05,2025-10,2025,Wednesday
ORD102323,2024-04-05,West,Online,Consumer,Rep_13,Beauty,Perfume,2,69.07,0.0,37.63,138.14,75.26,62.88,45.52,2024-04,2024,Friday
ORD101375,2024-12-11,North,Online,Small Business,Rep_05,Apparel,Winter Coat,3,85.68,0.0,45.99,257.04,137.97,119.07,46.32,2024-12,2024,Wednesday
ORD101633,2024-04-17,North,In-Store,Small Business,Rep_01,Home & Kitchen,Cookware Set,2,55.07,0.0,36.42,110.14,72.84,37.3,33.87,2024-04,2024,Wednesday
ORD100432,2024-04-03,East,Online,Enterprise,Rep_09,Apparel,Denim Jacket,1,102.41,0.0,48.19,102.41,48.19,54.22,52.94,2024-04,2024,Wednesday
ORD100985,2024-05-29,East,In-Store,Consumer,Rep_04,Beauty,Perfume,3,25.32,0.0,17.06,75.96,51.18,24.78,32.62,2024-05,2024,Wednesday
ORD100124,2025-04-26,South,Online,Small Business,Rep_03,Home & Kitchen,Blender,2,88.16,0.0,51.14,176.32,102.28,74.04,41.99,2025-04,2025,Saturday
ORD102180,2025-06-11,East,Online,Consumer,Rep_14,Electronics,Smartwatch,4,61.33,0.0,31.34,245.32,125.36,119.96,48.9,2025-06,2025,Wednesday
ORD100666,2024-10-04,West,In-Store,Small Business,Rep_09,Electronics,Wireless Earbuds,4,146.69,0.0,66.96,586.76,267.84,318.92,54.35,2024-10,2024,Friday
ORD100639,2024-06-10,North,Marketplace,Enterprise,Rep_13,Sports & Outdoors,Yoga Mat,8,58.76,0.0,35.72,470.08,285.76,184.32,39.21,2024-06,2024,Monday
ORD100129,2025-04-23,North,In-Store,Consumer,Rep_03,Home & Kitchen,Air Fryer,4,105.42,0.0,64.37,421.68,257.48,164.2,38.94,2025-04,2025,Wednesday
ORD100889,2024-08-17,North,Marketplace,Consumer,Rep_10,Electronics,Bluetooth Speaker,4,65.79,0.0,38.37,263.16,153.48,109.68,41.68,2024-08,2024,Saturday
ORD102604,2025-05-02,West,Online,Enterprise,Rep_04,Sports & Outdoors,Camping Tent,1,40.55,0.0,23.84,40.55,23.84,16.71,41.21,2025-05,2025,Friday
ORD102043,2024-11-06,East,Online,Consumer,Rep_05,Beauty,Skincare Set,5,64.32,0.0,39.95,321.6,199.75,121.85,37.89,2024-11,2024,Wednesday
ORD101497,2024-08-01,East,In-Store,Small Business,Rep_15,Electronics,Smartwatch,1,158.17,0.0,82.45,158.17,82.45,75.72,47.87,2024-08,2024,Thursday
ORD101615,2024-11-14,North,Online,Small Business,Rep_07,Beauty,Makeup Kit,6,56.5,0.0,26.08,339.0,156.48,182.52,53.84,2024-11,2024,Thursday
ORD100237,2024-02-23,East,In-Store,Consumer,Rep_05,Sports & Outdoors,Dumbbell Set,5,138.32,0.0,81.0,691.6,405.0,286.6,41.44,2024-02,2024,Friday
ORD102220,2025-11-20,East,In-Store,Consumer,Rep_13,Sports & Outdoors,Camping Tent,6,80.36,0.0,53.43,482.16,320.58,161.58,33.51,2025-11,2025,Thursday
ORD101947,2024-03-29,South,Online,Consumer,Rep_01,Beauty,Face Serum,2,12.06,0.0,5.51,24.12,11.02,13.1,54.31,2024-03,2024,Friday
ORD101944,2025-04-01,North,Online,Small Business,Rep_15,Electronics,Laptop Stand,5,173.71,15.0,99.89,738.27,499.45,238.82,32.35,2025-04,2025,Tuesday
ORD101222,2025-08-25,North,Marketplace,Small Business,Rep_01,Sports & Outdoors,Cycling Helmet,5,81.56,0.0,41.57,407.8,207.85,199.95,49.03,2025-08,2025,Monday
ORD100369,2024-12-22,South,In-Store,Consumer,Rep_08,Sports & Outdoors,Camping Tent,12,132.48,0.0,74.85,1589.76,898.2,691.56,43.5,2024-12,2024,Sunday
ORD100522,2025-07-16,East,Online,Consumer,Rep_05,Electronics,Power Bank,5,133.69,0.0,62.56,668.45,312.8,355.65,53.21,2025-07,2025,Wednesday
ORD100075,2024-10-03,East,Online,Consumer,Rep_14,Home & Kitchen,Air Fryer,2,110.03,5.0,57.88,209.06,115.76,93.3,44.63,2024-10,2024,Thursday
ORD102593,2024-04-25,West,In-Store,Consumer,Rep_10,Home & Kitchen,Cookware Set,2,78.11,0.0,49.67,156.22,99.34,56.88,36.41,2024-04,2024,Thursday
ORD100054,2025-04-20,North,In-Store,Small Business,Rep_09,Home & Kitchen,Blender,7,104.94,0.0,50.26,734.58,351.82,382.76,52.11,2025-04,2025,Sunday
ORD100266,2025-09-26,South,Online,Small Business,Rep_06,Electronics,Smartwatch,1,217.39,20.0,141.03,173.91,141.03,32.88,18.91,2025-09,2025,Friday
ORD102040,2025-12-17,West,Online,Consumer,Rep_11,Sports & Outdoors,Water Bottle,7,43.23,0.0,28.99,302.61,202.93,99.68,32.94,2025-12,2025,Wednesday
ORD101877,2025-03-26,North,Marketplace,Small Business,Rep_01,Electronics,Bluetooth Speaker,7,188.17,0.0,93.38,1317.19,653.66,663.53,50.37,2025-03,2025,Wednesday
ORD101868,2024-10-23,West,Online,Enterprise,Rep_14,Electronics,Bluetooth Speaker,6,172.2,0.0,81.07,1033.2,486.42,546.78,52.92,2024-10,2024,Wednesday
ORD102589,2024-08-16,East,Marketplace,Consumer,Rep_10,Electronics,Wireless Earbuds,2,200.42,0.0,114.73,400.84,229.46,171.38,42.76,2024-08,2024,Friday
ORD102109,2025-10-25,North,Marketplace,Consumer,Rep_13,Home & Kitchen,Vacuum Cleaner,4,137.53,15.0,74.58,467.6,298.32,169.28,36.2,2025-10,2025,Saturday
ORD101733,2025-09-03,South,Marketplace,Small Business,Rep_11,Apparel,Denim Jacket,4,76.28,0.0,38.61,305.12,154.44,150.68,49.38,2025-09,2025,Wednesday
ORD102553,2025-09-22,East,In-Store,Consumer,Rep_09,Home & Kitchen,Coffee Maker,4,49.39,5.0,24.19,187.68,96.76,90.92,48.44,2025-09,2025,Monday
ORD100742,2025-10-05,South,In-Store,Consumer,Rep_06,Electronics,Bluetooth Speaker,4,138.92,0.0,62.6,555.68,250.4,305.28,54.94,2025-10,2025,Sunday
ORD101521,2024-06-22,West,Online,Small Business,Rep_13,Electronics,Bluetooth Speaker,1,141.94,10.0,73.49,127.75,73.49,54.26,42.47,2024-06,2024,Saturday
ORD102501,2025-07-11,East,Online,Consumer,Rep_07,Beauty,Skincare Set,5,34.01,5.0,15.86,161.55,79.3,82.25,50.91,2025-07,2025,Friday
ORD101364,2024-03-26,South,Online,Enterprise,Rep_10,Sports & Outdoors,Yoga Mat,2,106.55,0.0,71.11,213.1,142.22,70.88,33.26,2024-03,2024,Tuesday
ORD102588,2025-09-01,South,In-Store,Consumer,Rep_05,Electronics,Laptop Stand,6,175.39,0.0,98.25,1052.34,589.5,462.84,43.98,2025-09,2025,Monday
ORD100463,2024-05-21,North,In-Store,Consumer,Unassigned,Electronics,Power Bank,5,95.73,10.0,44.37,430.78,221.85,208.93,48.5,2024-05,2024,Tuesday
ORD101679,2024-07-01,North,Marketplace,Consumer,Rep_01,Sports & Outdoors,Yoga Mat,1,147.14,0.0,73.41,147.14,73.41,73.73,50.11,2024-07,2024,Monday
ORD100275,2025-06-28,North,Online,Consumer,Rep_14,Apparel,Denim Jacket,6,112.03,0.0,57.43,672.18,344.58,327.6,48.74,2025-06,2025,Saturday
ORD102492,2025-09-11,West,In-Store,Consumer,Rep_10,Apparel,Running Shoes,1,17.9,10.0,12.15,16.11,12.15,3.96,24.58,2025-09,2025,Thursday
ORD102090,2024-04-09,South,Marketplace,Small Business,Rep_04,Electronics,Smartwatch,2,63.06,0.0,41.37,126.12,82.74,43.38,34.4,2024-04,2024,Tuesday
ORD100751,2025-09-03,South,In-Store,Enterprise,Rep_09,Apparel,Denim Jacket,6,48.92,0.0,24.97,293.52,149.82,143.7,48.96,2025-09,2025,Wednesday
ORD100612,2025-05-25,East,Marketplace,Enterprise,Rep_10,Apparel,Running Shoes,3,109.09,0.0,57.74,327.27,173.22,154.05,47.07,2025-05,2025,Sunday
ORD101852,2024-10-19,West,Online,Small Business,Rep_09,Electronics,Smartwatch,2,84.23,0.0,51.66,168.46,103.32,65.14,38.67,2024-10,2024,Saturday
ORD102215,2024-12-17,West,In-Store,Consumer,Rep_06,Beauty,Perfume,6,72.63,15.0,44.98,370.41,269.88,100.53,27.14,2024-12,2024,Tuesday
ORD100943,2024-12-02,West,Marketplace,Enterprise,Rep_03,Apparel,Backpack,3,84.09,20.0,53.46,201.82,160.38,41.44,20.53,2024-12,2024,Monday
ORD101094,2025-01-05,South,In-Store,Enterprise,Rep_13,Beauty,Perfume,2,84.12,5.0,39.93,159.83,79.86,79.97,50.03,2025-01,2025,Sunday
ORD100595,2025-05-21,North,In-Store,Consumer,Rep_06,Beauty,Makeup Kit,1,42.09,0.0,22.21,42.09,22.21,19.88,47.23,2025-05,2025,Wednesday
ORD101405,2024-10-25,North,Online,Consumer,Rep_12,Apparel,Denim Jacket,2,31.36,0.0,18.15,62.72,36.3,26.42,42.12,2024-10,2024,Friday
ORD101240,2024-02-15,West,Online,Consumer,Rep_08,Apparel,Yoga Pants,2,62.46,0.0,31.77,124.92,63.54,61.38,49.14,2024-02,2024,Thursday
ORD102050,2025-04-13,East,Marketplace,Small Business,Rep_11,Home & Kitchen,Cookware Set,3,37.14,0.0,16.94,111.42,50.82,60.6,54.39,2025-04,2025,Sunday
ORD100890,2025-12-15,North,Online,Consumer,Rep_08,Beauty,Skincare Set,8,48.19,15.0,25.31,327.69,202.48,125.21,38.21,2025-12,2025,Monday
ORD100847,2025-10-30,South,Online,Consumer,Rep_01,Sports & Outdoors,Cycling Helmet,6,68.13,5.0,39.3,388.34,235.8,152.54,39.28,2025-10,2025,Thursday
ORD100928,2025-11-16,South,In-Store,Consumer,Rep_12,Beauty,Hair Dryer,7,73.08,0.0,44.49,511.56,311.43,200.13,39.12,2025-11,2025,Sunday
ORD100367,2024-07-14,West,Online,Consumer,Rep_05,Apparel,Winter Coat,3,90.87,10.0,60.79,245.35,182.37,62.98,25.67,2024-07,2024,Sunday
ORD101876,2025-10-08,East,In-Store,Consumer,Rep_09,Electronics,Bluetooth Speaker,7,72.35,0.0,41.99,506.45,293.93,212.52,41.96,2025-10,2025,Wednesday
ORD102293,2024-01-04,South,In-Store,Consumer,Rep_09,Apparel,Running Shoes,1,15.25,0.0,7.81,15.25,7.81,7.44,48.79,2024-01,2024,Thursday
ORD101078,2024-05-12,South,Online,Consumer,Rep_10,Sports & Outdoors,Camping Tent,1,71.35,0.0,35.1,71.35,35.1,36.25,50.81,2024-05,2024,Sunday
ORD100946,2024-03-04,East,Online,Consumer,Rep_03,Beauty,Hair Dryer,5,21.62,0.0,14.16,108.1,70.8,37.3,34.51,2024-03,2024,Monday
ORD100745,2024-05-20,North,Online,Enterprise,Rep_03,Electronics,Bluetooth Speaker,2,81.22,0.0,44.53,162.44,89.06,73.38,45.17,2024-05,2024,Monday
ORD100097,2025-08-21,West,Marketplace,Small Business,Rep_03,Apparel,Winter Coat,4,51.97,5.0,27.96,197.49,111.84,85.65,43.37,2025-08,2025,Thursday
ORD101435,2025-04-13,South,In-Store,Consumer,Rep_03,Home & Kitchen,Vacuum Cleaner,4,138.8,15.0,70.68,471.92,282.72,189.2,40.09,2025-04,2025,Sunday
ORD101338,2025-05-18,West,Online,Consumer,Rep_07,Beauty,Skincare Set,4,71.67,10.0,38.69,258.01,154.76,103.25,40.02,2025-05,2025,Sunday
ORD100381,2024-07-19,East,Online,Small Business,Rep_14,Home & Kitchen,Air Fryer,2,109.52,0.0,58.88,219.04,117.76,101.28,46.24,2024-07,2024,Friday
ORD100983,2025-12-14,West,In-Store,Consumer,Unassigned,Beauty,Face Serum,5,40.84,20.0,19.78,163.36,98.9,64.46,39.46,2025-12,2025,Sunday
ORD100416,2024-08-11,East,Marketplace,Consumer,Rep_14,Apparel,Winter Coat,5,115.23,5.0,57.07,547.34,285.35,261.99,47.87,2024-08,2024,Sunday
