OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost
ORD101799,2025-09-07,East,In-Store,Enterprise,Rep_07,Home & Kitchen,Blender,3,71.36,0.0,32.73,214.08,98.19
ORD100125,2024-07-16,North,Marketplace,Small Business,Rep_13,Home & Kitchen,Blender,4,154.1,0.0,94.9,616.4,379.6
ORD100852,2024-06-24,South,In-Store,Enterprise,Rep_02,Beauty,Face Serum,4,12.13,15.0,5.97,41.24,23.88
ORD101426,2025-11-22,West,Online,Enterprise,Rep_15,Beauty,Makeup Kit,9,66.73,10.0,44.18,540.51,397.62
ORD101082,2024-08-30,West,In-Store,Small Business,Rep_04,Electronics,Laptop Stand,3,94.59,10.0,55.6,255.39,166.8
ORD101545,2025-08-02,East,In-Store,Small Business,Rep_07,Beauty,Skincare Set,6,82.63,5.0,37.93,470.99,227.58
ORD102258,2025-06-18,West,Online,Consumer,Rep_12,Home & Kitchen,Vacuum Cleaner,6,170.74,0.0,99.43,1024.44,596.58
ORD100610,2025-10-12,North,In-Store,Small Business,Rep_13,Sports & Outdoors,Water Bottle,6,99.82,5.0,60.08,568.97,360.48
ORD100458,2024-07-31,East,In-Store,Consumer,Rep_11,Sports & Outdoors,Camping Tent,2,37.43,0.0,19.09,74.86,38.18
ORD102119,2025-08-27,East,Marketplace,Consumer,Rep_15,Apparel,Denim Jacket,3,70.93,0.0,42.12,212.79,126.36
ORD100755,2024-06-08,South,Online,Consumer,Rep_12,Home & Kitchen,Coffee Maker,4,61.71,0.0,29.37,246.84,117.48
ORD102530,2024-06-21,East,Online,Enterprise,Rep_11,Home & Kitchen,Air Fryer,1,86.51,0.0,41.63,86.51,41.63
ORD100462,2025-02-21,West,In-Store,Small Business,Rep_02,Home & Kitchen,Cookware Set,2,90.46,0.0,47.07,180.92,94.14
ORD100549,2025-02-13,South,In-Store,Small Business,Rep_03,Beauty,Makeup Kit,4,46.36,0.0,30.97,185.44,123.88
ORD100792,2024-02-02,West,Online,Consumer,Rep_05,Home & Kitchen,Air Fryer,2,43.76,5.0,22.37,83.14,44.74
ORD100504,2025-04-25,South,Online,Consumer,Rep_14,Apparel,Yoga Pants,3,83.94,20.0,41.29,201.46,123.87
ORD100308,2025-06-24,East,Online,Consumer,Rep_06,Apparel,Yoga Pants,4,34.31,0.0,22.68,137.24,90.72
ORD101216,2025-07-31,West,Online,Consumer,Rep_04,Home & Kitchen,Blender,1,136.99,15.0,74.77,116.44,74.77
ORD100363,2025-01-24,West,Online,Small Business,Rep_07,Home & Kitchen,Blender,4,76.33,5.0,37.28,290.05,149.12
ORD100579,2025-10-21,South,In-Store,Consumer,Rep_11,Apparel,Denim Jacket,1,63.26,,33.9,63.26,33.9
ORD101818,2025-05-28,South,In-Store,Consumer,Rep_08,Apparel,Backpack,4,81.95,0.0,45.29,327.8,181.16
ORD100681,2025-09-26,North,Marketplace,Consumer,Rep_11,Beauty,Makeup Kit,6,82.67,0.0,54.37,496.02,326.22
ORD100108,2024-07-05,North,Online,Consumer,Rep_13,Home & Kitchen,Cookware Set,3,44.86,0.0,29.51,134.58,88.53
ORD100507,2024-04-19,East,Online,Small Business,Rep_06,Electronics,Wireless Earbuds,1,164.56,10.0,92.71,148.1,92.71
ORD101483,2025-04-12,North,In-Store,Enterprise,Rep_13,Apparel,Winter Coat,5,32.02,0.0,15.56,160.1,77.8
ORD101179,2025-05-30,South,Marketplace,Consumer,Rep_15,Home & Kitchen,Blender,4,45.63,5.0,29.02,173.39,116.08
ORD102266,2025-06-04,South,In-Store,Consumer,Rep_06,Apparel,Denim Jacket,2,67.64,0.0,42.26,135.28,84.52
ORD101686,2025-02-10,North,Online,Consumer,Rep_02,Apparel,Denim Jacket,1,59.66,10.0,33.66,53.69,33.66
ORD100780,2025-08-26,East,Marketplace,Consumer,Rep_10,Home & Kitchen,Blender,5,72.26,10.0,33.55,325.17,167.75
ORD100065,2025-01-12,South,Online,Small Business,Rep_13,Beauty,Skincare Set,1,21.51,0.0,10.01,21.51,10.01
ORD100214,2025-10-10,East,In-Store,Enterprise,Rep_09,Beauty,Skincare Set,8,44.51,0.0,30.01,356.08,240.08
ORD101333,2025-02-25,North,Online,Consumer,Rep_07,Electronics,Bluetooth Speaker,3,123.5,0.0,61.76,370.5,185.28
ORD100978,2025-05-28,West,In-Store,Consumer,Rep_15,Apparel,Winter Coat,3,79.65,5.0,52.25,227.0,156.75
ORD101665,2024-12-16,South,In-Store,Consumer,Rep_12,Apparel,Backpack,4,57.82,5.0,32.53,219.72,130.12
ORD102452,2024-06-22,North,Online,Consumer,Rep_06,Sports & Outdoors,Yoga Mat,4,120.27,0.0,60.83,481.08,243.32
ORD100188,2024-08-25,East,In-Store,Small Business,Rep_09,Sports & Outdoors,Yoga Mat,1,26.53,0.0,12.51,26.53,12.51
ORD100769,2025-04-21,West,Marketplace,Consumer,Rep_05,Electronics,Power Bank,2,196.69,0.0,120.03,393.38,240.06
ORD102267,2024-12-22,East,Online,Small Business,Rep_08,Electronics,Laptop Stand,5,91.81,5.0,50.71,436.1,253.55
ORD100984,2025-12-25,West,Marketplace,Small Business,Rep_04,Beauty,Face Serum,7,48.98,0.0,32.69,342.86,228.83
ORD100532,2024-01-26,South,In-Store,Consumer,Rep_07,Beauty,Face Serum,3,21.67,5.0,10.94,61.76,32.82
ORD100841,2024-05-02,East,In-Store,Consumer,Rep_10,Sports & Outdoors,Yoga Mat,4,101.12,0.0,59.91,404.48,239.64
ORD102179,2025-07-30,East,Online,Consumer,Rep_09,Electronics,Smartwatch,6,150.73,10.0,73.63,813.94,441.78
ORD101038,2024-03-18,West,Marketplace,Consumer,,Electronics,Bluetooth Speaker,1,108.8,0.0,65.29,108.8,65.29
ORD102079,2024-09-01,East,Online,Enterprise,Rep_03,Apparel,Yoga Pants,2,45.02,5.0,25.9,85.54,51.8
ORD101600,2024-05-13,East,Online,Enterprise,Rep_10,Beauty,Skincare Set,3,57.0,0.0,26.31,171.0,78.93
ORD101657,2024-07-21,North,Online,Consumer,Rep_14,Home & Kitchen,Cookware Set,2,120.09,0.0,69.95,240.18,139.9
ORD100992,2025-10-27,North,In-Store,Consumer,Rep_08,Beauty,Makeup Kit,5,72.44,5.0,38.96,344.09,194.8
ORD100280,2025-07-26,South,In-Store,Small Business,Rep_03,Apparel,Backpack,4,16.13,0.0,7.77,64.52,31.08
ORD101985,2025-11-18,South,Online,Consumer,Rep_06,Home & Kitchen,Blender,9,153.57,0.0,77.94,1382.13,701.46
ORD100862,2024-05-05,North,Online,Consumer,Rep_11,Electronics,Bluetooth Speaker,5,130.76,5.0,59.16,621.11,295.8
ORD101783,2025-02-13,South,In-Store,Consumer,Rep_10,Sports & Outdoors,Cycling Helmet,1,42.74,0.0,25.66,42.74,25.66
ORD101589,2024-08-05,North,Online,Consumer,,Home & Kitchen,Vacuum Cleaner,4,127.17,0.0,72.86,508.68,291.44
ORD102374,2024-04-29,East,In-Store,Enterprise,Rep_05,Sports & Outdoors,Yoga Mat,5,13.67,5.0,6.72,64.93,33.6
ORD101715,2025-01-21,East,Online,Small Business,Rep_03,Beauty,Hair Dryer,3,87.17,,40.16,261.51,120.48
ORD101229,2025-08-29,North,In-Store,Consumer,Rep_12,Electronics,Smartwatch,3,173.04,0.0,87.65,519.12,262.95
ORD100485,2024-11-08, West ,Online,Consumer,Rep_11,ELECTRONICS,Bluetooth Speaker,4,168.04,0.0,110.55,672.16,442.2
ORD100905,2025-04-14,North,In-Store,Consumer,Rep_08,Electronics,Laptop Stand,3,104.11,10.0,56.59,281.1,169.77
ORD102495,2025-11-03,East,Online,Small Business,Rep_02,Electronics,Wireless Earbuds,4,219.81,0.0,122.71,879.24,490.84
ORD101656,2025-04-20,North,In-Store,Consumer,Rep_12,Sports & Outdoors,Water Bottle,1,35.69,0.0,22.8,35.69,22.8
ORD101580,2024-02-12,West,In-Store,Enterprise,,Home & Kitchen,Vacuum Cleaner,4,148.55,0.0,71.88,594.2,287.52
ORD100353,2024-01-28,North,Marketplace,Consumer,Rep_05,Electronics,Wireless Earbuds,1,27.51,10.0,13.59,24.76,13.59
ORD102441,2024-12-17,South,Online,Enterprise,Rep_03,Sports & Outdoors,Camping Tent,3,110.28,5.0,67.99,314.3,203.97
ORD101697,2025-04-22,East,In-Store,Consumer,Rep_03,Sports & Outdoors,Camping Tent,5,134.59,0.0,80.44,672.95,402.2
ORD100731,2024-07-01,North,Online,Consumer,Rep_05,Apparel,Running Shoes,5,106.48,5.0,70.25,505.78,351.25
ORD100421,2025-04-26,East,Online,Small Business,Rep_06,Beauty,Skincare Set,6,75.61,10.0,44.65,408.29,267.9
ORD100702,2025-03-30,West,In-Store,Consumer,Rep_15,Electronics,Bluetooth Speaker,1,106.26,0.0,58.93,106.26,58.93
ORD102348,2025-03-17,South,Online,Consumer,Rep_15,Beauty,Face Serum,1,50.2,0.0,22.84,50.2,22.84
ORD102425,2025-03-04,West,Online,Consumer,Rep_05,Apparel,Backpack,3,92.73,0.0,53.34,278.19,160.02
ORD102528,2024-01-30,South,In-Store,Small Business,Rep_03,Apparel,Denim Jacket,1,72.16,5.0,34.91,68.55,34.91
ORD100961,2024-02-18,West,Online,Consumer,Rep_03,Beauty,Makeup Kit,1,72.36,10.0,48.89,65.12,48.89
ORD102248,2024-07-09,East,Online,Consumer,Rep_05,Sports & Outdoors,Cycling Helmet,3,126.07,5.0,61.9,359.3,185.7
ORD102561,2024-12-02,South,In-Store,Consumer,Rep_08,Beauty,Hair Dryer,5,79.52,0.0,41.31,397.6,206.55
ORD101225,2024-08-06,East,Online,Enterprise,Rep_05,Electronics,Bluetooth Speaker,5,189.51,0.0,125.45,947.55,627.25
ORD102277,2024-02-19,North,In-Store,Small Business,Rep_04,Beauty,Skincare Set,9,52.19,5.0,23.57,446.22,212.13
ORD101315,2024-11-22,West,In-Store,Consumer,Rep_09,Apparel,Winter Coat,5,99.38,0.0,58.17,496.9,290.85
ORD101064,2024-07-04,South,Online,Small Business,Rep_15,Home & Kitchen,Vacuum Cleaner,4,78.71,0.0,42.77,314.84,171.08
ORD100361,2025-06-15,North,Online,Enterprise,Rep_12,Home & Kitchen,Blender,3,99.73,10.0,45.62,269.27,136.86
ORD102087,2024-12-01,South,Online,Enterprise,Rep_10,Sports & Outdoors,Camping Tent,3,63.48,0.0,36.01,190.44,108.03
ORD100649,2025-06-15,South,Marketplace,Consumer,Rep_01,Sports & Outdoors,Dumbbell Set,3,103.19,0.0,50.37,309.57,151.11
ORD101209,2025-06-01,West,In-Store,Small Business,Rep_11,Electronics,Smartwatch,5,211.09,0.0,135.02,1055.45,675.1
ORD100452,2024-05-22,South,Marketplace,Consumer,Rep_08,Sports & Outdoors,Water Bottle,2,47.15,5.0,25.31,89.58,50.62
ORD102384,2024-05-17,North,In-Store,Consumer,Rep_03,Electronics,Wireless Earbuds,3,194.19,0.0,99.06,582.57,297.18
ORD102395,2024-04-03,South,Online,Consumer,Rep_01,Electronics,Wireless Earbuds,2,157.88,0.0,75.49,315.76,150.98
ORD100224,2025-08-29,North,In-Store,Consumer,Rep_11,Home & Kitchen,Vacuum Cleaner,1,119.21,10.0,72.97,107.29,72.97
ORD101166,2024-06-17,South,Online,Consumer,Rep_06,Beauty,Perfume,8,38.33,15.0,20.49,260.64,163.92
ORD101347,2025-05-24,North,In-Store,Consumer,Rep_05,Electronics,Power Bank,7,114.48,0.0,62.98,801.36,440.86
ORD100185,2024-01-03,West,In-Store,Small Business,Rep_05,Home & Kitchen,Vacuum Cleaner,2,149.25,0.0,70.59,298.5,141.18
ORD101696,2025-10-16,North,Marketplace,Small Business,Rep_15,Sports & Outdoors,Dumbbell Set,3,141.74,0.0,92.76,425.22,278.28
ORD102171,2024-06-11,North,In-Store,Consumer,Rep_14,Apparel,Denim Jacket,7,70.16,0.0,43.46,491.12,304.22
ORD102475,2025-10-23,East,Online,Small Business,Rep_03,Apparel,Running Shoes,3,107.15,5.0,49.38,305.38,148.14
ORD100160,2025-01-24,West,Online,Consumer,Rep_07,Beauty,Perfume,1,68.48,10.0,41.74,61.63,41.74
ORD102518,2024-06-22,East,In-Store,Consumer,Rep_06,Home & Kitchen,Cookware Set,6,47.5,0.0,22.11,285.0,132.66
ORD101513,2024-11-21,North,In-Store,Small Business,Rep_14,Sports & Outdoors,Camping Tent,3,50.17,0.0,33.47,150.51,100.41
ORD101442,2024-04-30,West,Online,Consumer,Rep_03,Electronics,Wireless Earbuds,4,144.26,0.0,90.07,577.04,360.28
ORD101257,2024-05-05,South,Online,Consumer,Rep_04,Beauty,Perfume,1,79.51,0.0,40.85,79.51,40.85
ORD101946,2024-01-15,North,In-Store,Enterprise,Rep_04,Home & Kitchen,Cookware Set,4,165.98,0.0,92.08,663.92,368.32
ORD100263,2025-02-06,South,Online,Consumer,Rep_15,Electronics,Smartwatch,1,216.1,5.0,109.69,205.3,109.69
ORD100368,2025-10-09,East,In-Store,Small Business,Rep_14,Beauty,Face Serum,4,79.22,0.0,43.61,316.88,174.44
ORD101568,2024-11-05,East,Online,Enterprise,Rep_05,Apparel,Running Shoes,6,104.11,0.0,56.82,624.66,340.92
ORD101251,2025-11-21,East,Online,Small Business,Rep_11,Electronics,Laptop Stand,8,45.52,0.0,28.22,364.16,225.76
ORD101825,2024-04-18,East,Online,Consumer,Rep_09,Home & Kitchen,Vacuum Cleaner,2,171.18,5.0,85.77,325.24,171.54
ORD102149,2024-02-20,East,In-Store,Small Business,Rep_06,Apparel,Running Shoes,1,31.42,5.0,15.22,29.85,15.22
ORD101022,2025-03-22,East,Online,Small Business,Rep_02,Sports & Outdoors,Cycling Helmet,3,136.25,15.0,88.62,347.44,265.86
ORD100939,2025-11-04,East,In-Store,Consumer,Rep_08,Beauty,Makeup Kit,6,54.6,5.0,30.88,311.22,185.28
ORD101731,2025-04-21,North,Online,Small Business,Rep_09,Home & Kitchen,Vacuum Cleaner,4,31.16,0.0,19.81,124.64,79.24
ORD101732,2025-11-12,East,Online,Consumer,Rep_13,Home & Kitchen,Air Fryer,7,89.74,0.0,45.36,628.18,317.52
ORD102521,2024-03-26,South,Online,Consumer,Rep_03,Apparel,Running Shoes,3,99.15,0.0,45.56,297.45,136.68
ORD100333,2025-09-04,West,Online,Consumer,Rep_02,Electronics,Laptop Stand,6,198.32,15.0,117.19,1011.43,703.14
ORD101374,2025-03-07,North,In-Store,Consumer,Rep_12,Apparel,Winter Coat,1,93.56,5.0,57.26,88.88,57.26
ORD102059,2024-04-21,North,Online,Enterprise,Rep_07,Sports & Outdoors,Cycling Helmet,2,65.22,0.0,40.16,130.44,80.32
ORD100788,2024-03-23,West,In-Store,Consumer,Rep_14,Electronics,Bluetooth Speaker,5,105.18,5.0,63.25,499.61,316.25
ORD102325,2024-11-24,West,Online,Consumer,Rep_11,Electronics,Power Bank,3,213.8,0.0,96.67,641.4,290.01
ORD102592,2024-06-03,East,Marketplace,Small Business,Rep_01,Sports & Outdoors,Cycling Helmet,5,97.05,0.0,52.69,485.25,263.45
ORD101414,2024-05-17,North,Marketplace,Small Business,Rep_07,Home & Kitchen,Air Fryer,2,179.94,5.0,91.4,341.89,182.8
ORD100854,2024-09-16,North,In-Store,Small Business,Rep_05,Electronics,Power Bank,6,170.53,15.0,111.85,869.7,671.1
ORD102319,2024-03-02,North,Online,Small Business,Rep_10,Apparel,Yoga Pants,5,109.25,0.0,71.17,546.25,355.85
ORD100380,2024-04-14,North,Online,Consumer,Rep_05,Home & Kitchen,Vacuum Cleaner,2,132.74,5.0,86.98,252.21,173.96
ORD101636,2024-07-21,South,Online,Consumer,Rep_13,Electronics,Wireless Earbuds,1,62.09,5.0,31.47,58.99,31.47
ORD101167,2024-02-06,East,Online,Consumer,Rep_07,Home & Kitchen,Vacuum Cleaner,6,86.66,0.0,46.3,519.96,277.8
ORD101720,2025-11-15,East,Marketplace,Consumer,Rep_09,Electronics,Wireless Earbuds,8,90.82,0.0,44.34,726.56,354.72
ORD102551,2024-07-06,South,Online,Consumer,Rep_06,Beauty,Face Serum,3,86.1,15.0,52.04,219.55,156.12
ORD101385,2025-06-19,South,Online,Consumer,Rep_07,Apparel,Running Shoes,3,19.67,5.0,11.03,56.06,33.09
ORD100858,2024-02-01,North,In-Store,Small Business,Rep_13,Home & Kitchen,Cookware Set,1,112.3,0.0,62.19,112.3,62.19
ORD101555,2024-08-06,South,In-Store,Consumer,Rep_09,Electronics,Bluetooth Speaker,4,59.28,10.0,33.71,213.41,134.84
ORD101433,2025-07-06,North,In-Store,Consumer,Rep_02,Apparel,Backpack,2,89.02,0.0,49.2,178.04,98.4
ORD101455,2024-08-12,East,In-Store,Small Business,Rep_15,Apparel,Backpack,1,117.16,0.0,52.98,117.16,52.98
ORD101870,2024-01-21,East,Online,Small Business,Rep_11,Apparel,Winter Coat,3,116.96,0.0,62.01,350.88,186.03
ORD101443,2025-11-20,West,Marketplace,Enterprise,Rep_12,Beauty,Skincare Set,4,25.83,15.0,15.13,87.82,60.52
ORD102196,2025-06-02,West,In-Store,Small Business,Rep_05,BEAUTY,Skincare Set,9,57.78,0.0,30.24,520.02,272.16
ORD102239,2025-10-09,West,Marketplace,Small Business,Rep_04,Electronics,Power Bank,3,188.25,0.0,120.11,564.75,360.33
ORD101578,2024-02-03,East,Online,Consumer,Rep_03,Beauty,Hair Dryer,2,67.78,5.0,33.52,128.78,67.04
ORD102083,2025-10-15,East,Online,Small Business,Rep_10,Beauty,Hair Dryer,5,82.7,0.0,39.94,413.5,199.7
ORD102240,2025-09-12,North,Online,Consumer,Rep_12,Apparel,Backpack,4,41.33,0.0,28.1,165.32,112.4
ORD100578,2024-03-23,North,In-Store,Small Business,Rep_10,Home & Kitchen,Coffee Maker,4,145.82,20.0,92.93,466.62,371.72
ORD101181,2025-04-04,North,Online,Consumer,Rep_06,Apparel,Denim Jacket,3,44.55,10.0,21.29,120.28,63.87
ORD100207,2025-08-07,West,Online,Consumer,Rep_14,Sports & Outdoors,Cycling Helmet,2,12.55,0.0,7.54,25.1,15.08
ORD101113,2025-09-06,East,In-Store,Consumer,Rep_04,BEAUTY,Makeup Kit,7,89.41,0.0,52.75,625.87,369.25
ORD102486,2025-05-31,East,In-Store,Small Business,Rep_05,Sports & Outdoors,Yoga Mat,5,136.89,5.0,90.63,650.23,453.15
ORD102616,2025-11-02,East,Online,Consumer,Rep_12,Home & Kitchen,Blender,6,101.42,20.0,50.98,486.82,305.88
ORD101081,2025-03-04,East,Marketplace,Consumer,Rep_13,Beauty,Makeup Kit,3,58.66,5.0,36.96,167.18,110.88
ORD102527,2024-09-17,South,Online,Consumer,,Electronics,Smartwatch,2,156.72,5.0,105.33,297.77,210.66
ORD100881,2025-12-14,West,Online,Consumer,Rep_12,Apparel,Backpack,7,53.93,0.0,32.64,377.51,228.48
ORD100143,2024-09-03,North,In-Store,Consumer,Rep_09,Apparel,Backpack,2,114.8,0.0,68.62,229.6,137.24
ORD100748,2024-08-10,West,Marketplace,Consumer,Rep_07,Sports & Outdoors,Camping Tent,2,50.32,0.0,29.41,100.64,58.82
ORD100556,2024-01-29,East,In-Store,Consumer,Rep_15,Apparel,Denim Jacket,5,25.82,0.0,15.33,129.1,76.65
ORD100824,2025-03-19,North,Online,Consumer,Rep_09,Electronics,Smartwatch,4,154.1,0.0,96.81,616.4,387.24
ORD100249,2025-05-17,North,In-Store,Consumer,Rep_12,Apparel,Backpack,3,97.73,0.0,56.36,293.19,169.08
ORD100104,2025-12-30,East,Online,Enterprise,Rep_06,Electronics,Power Bank,1,116.32,0.0,72.92,116.32,72.92
ORD101445,2025-11-17,North,Marketplace,Consumer,Rep_05,ELECTRONICS,Wireless Earbuds,2,52.86,0.0,29.54,105.72,59.08
ORD100430,2024-11-01,North,Online,Consumer,Rep_04,Electronics,Smartwatch,6,67.14,,30.42,402.84,182.52
ORD102462,2024-03-28,West,Online,Consumer,Rep_06,Electronics,Bluetooth Speaker,1,52.11,0.0,24.98,52.11,24.98
ORD100493,2025-04-25,South,Online,Small Business,Rep_12,Electronics,Smartwatch,4,28.75,0.0,19.1,115.0,76.4
ORD101533,2024-05-20,North,In-Store,Consumer,Rep_10,Electronics,Bluetooth Speaker,1,166.15,0.0,103.06,166.15,103.06
ORD102544,2025-09-21,West,Online,Consumer,Rep_08,Home & Kitchen,Blender,3,153.47,10.0,79.6,414.37,238.8
ORD101792,2024-08-12,South,Marketplace,Enterprise,Rep_01,Home & Kitchen,Cookware Set,1,136.93,15.0,76.86,116.39,76.86
ORD101275,2024-04-09,West,Online,Consumer,Rep_15,Home & Kitchen,Blender,2,42.12,20.0,22.64,67.39,45.28
ORD101448,2025-01-05,West,Online,Consumer,Rep_05,Sports & Outdoors,Dumbbell Set,4,126.86,0.0,62.29,507.44,249.16
ORD102122,2024-09-03,North,Marketplace,Consumer,Rep_04,Home & Kitchen,Coffee Maker,1,121.66,0.0,60.79,121.66,60.79
ORD102515,2024-01-03,West,Online,Consumer,Rep_03,Home & Kitchen,Air Fryer,4,82.03,0.0,54.55,328.12,218.2
ORD101125,2025-07-05,South,Online,Consumer,Rep_10,Sports & Outdoors,Cycling Helmet,2,68.85,10.0,37.71,123.93,75.42
ORD101705,2025-11-12,North,Online,Consumer,Rep_06,Home & Kitchen,Cookware Set,6,77.52,10.0,36.51,418.61,219.06
ORD102225,2024-07-03,North,Online,Small Business,Rep_13,Home & Kitchen,Air Fryer,2,114.2,0.0,62.11,228.4,124.22
ORD101133,2025-04-21,West,Online,Consumer,Rep_03,Home & Kitchen,Vacuum Cleaner,8,143.65,0.0,83.63,1149.2,669.04
ORD101587,2025-05-16,South,Online,Consumer,Rep_12,Sports & Outdoors,Cycling Helmet,1,139.69,0.0,78.74,139.69,78.74
ORD100765,2024-08-09,South,Marketplace,Consumer,Rep_15,Electronics,Laptop Stand,2,60.78,20.0,29.91,97.25,59.82
ORD101628,2025-02-25,North,In-Store,Enterprise,Rep_12,Electronics,Bluetooth Speaker,5,162.58,20.0,97.71,650.32,488.55
ORD100146,2024-01-01,North,In-Store,Consumer,Rep_01,Home & Kitchen,Blender,4,71.15,0.0,39.61,284.6,158.44
ORD101601,2025-08-12,East,Marketplace,Small Business,Rep_13,Home & Kitchen,Air Fryer,4,93.35,0.0,61.99,373.4,247.96
ORD102565,2024-01-14,South,Online,Consumer,Rep_08,Sports & Outdoors,Dumbbell Set,3,13.83,5.0,6.7,39.42,20.1
ORD101816,2025-10-23,East,Marketplace,Consumer,Rep_12,Apparel,Backpack,2,61.63,0.0,28.16,123.26,56.32
ORD102537,2025-02-16,West,Marketplace,Consumer,Rep_01,Home & Kitchen,Blender,3,157.05,0.0,71.45,471.15,214.35
ORD101048,2024-05-25,North,Online,Enterprise,Rep_07,Beauty,Perfume,3,41.01,20.0,26.87,98.42,80.61
ORD100321,2024-09-21, East ,Online,Consumer,Rep_03,Electronics,Smartwatch,4,108.74,0.0,57.61,434.96,230.44
ORD100111,2025-08-14,West,Marketplace,Consumer,Rep_03,Home & Kitchen,Air Fryer,5,22.86,10.0,13.51,102.87,67.55
ORD100588,2024-11-15,West,Online,Consumer,Rep_10,Home & Kitchen,Coffee Maker,2,92.07,0.0,41.66,184.14,83.32
ORD102507,2024-06-13,West,Online,Consumer,Rep_06,Home & Kitchen,Air Fryer,1,103.53,10.0,64.99,93.18,64.99
ORD101724,2024-05-29,North,In-Store,Consumer,Rep_07,Home & Kitchen,Cookware Set,3,59.09,0.0,30.08,177.27,90.24
ORD100136,2024-03-22,North,Online,Consumer,Rep_06,Beauty,Perfume,3,30.07,5.0,19.39,85.7,58.17
ORD100653,2025-06-24,North,Online,Consumer,Rep_08,Electronics,Power Bank,2,120.09,0.0,72.93,240.18,145.86
ORD102269,2025-11-14,East,Online,Small Business,Rep_04,Home & Kitchen,Vacuum Cleaner,2,114.96,0.0,63.87,229.92,127.74
ORD102057,2024-12-03,South,Marketplace,Consumer,Rep_11,Electronics,Wireless Earbuds,4,102.23,0.0,66.57,408.92,266.28
ORD101047,2025-09-26,North,Online,Consumer,Rep_15,Home & Kitchen,Coffee Maker,1,90.11,10.0,48.77,81.1,48.77
ORD101782,2025-05-25,South,In-Store,Small Business,Rep_13,Beauty,Perfume,1,76.88,0.0,38.88,76.88,38.88
ORD100930,2025-05-19,East,Online,Enterprise,Rep_08,Home & Kitchen,Coffee Maker,7,63.33,20.0,41.55,354.65,290.85
ORD100220,2024-09-25,South,Marketplace,Small Business,Rep_10,Home & Kitchen,Blender,1,86.2,5.0,44.4,81.89,44.4
ORD100927,2024-08-05,North,Online,Consumer,Rep_11,Electronics,Bluetooth Speaker,3,166.1,0.0,111.29,498.3,333.87
ORD101496,2025-02-09,East,In-Store,Consumer,Rep_13,Sports & Outdoors,Dumbbell Set,6,65.02,10.0,33.26,351.11,199.56
ORD101788,2025-05-31,South,Marketplace,Enterprise,Rep_04,Home & Kitchen,Air Fryer,1,99.7,0.0,58.18,99.7,58.18
ORD101897,2025-01-25,East,Online,Consumer,Rep_10,Home & Kitchen,Coffee Maker,3,59.33,0.0,39.69,177.99,119.07
ORD100606,2024-08-19,South,Online,Consumer,Rep_06,Sports & Outdoors,Camping Tent,2,97.09,0.0,57.33,194.18,114.66
ORD101744,2024-05-21,East,In-Store,Consumer,Rep_12,Electronics,Bluetooth Speaker,5,96.17,20.0,46.66,384.68,233.3
ORD101188,2024-07-15,North,In-Store,Enterprise,Rep_12,Sports & Outdoors,Camping Tent,3,102.26,0.0,54.91,306.78,164.73
ORD101235,2025-08-05,South,Marketplace,Consumer,Rep_09,Beauty,Perfume,3,53.45,0.0,31.83,160.35,95.49
ORD100113,2024-02-24,North,In-Store,Enterprise,Rep_13,Home & Kitchen,Air Fryer,2,130.87,0.0,81.58,261.74,163.16
ORD100986,2024-02-03,North,In-Store,Consumer,Rep_14,Beauty,Perfume,1,13.65,15.0,6.98,11.6,6.98
ORD101515,2025-10-04,North,Online,Consumer,Rep_11,Electronics,Wireless Earbuds,3,72.19,5.0,45.16,205.74,135.48
ORD101417,2024-02-04,West,Online,Enterprise,Rep_09,Apparel,Winter Coat,1,27.38,0.0,13.05,27.38,13.05
ORD100222,2025-05-05,South,Online,Small Business,Rep_01,Electronics,Power Bank,3,210.1,0.0,142.82,630.3,428.46
ORD100518,2025-01-23,East,In-Store,Consumer,Rep_03,Beauty,Face Serum,5,35.55,0.0,22.65,177.75,113.25
ORD101969,2024-06-14,North,Marketplace,Small Business,Rep_15,Beauty,Makeup Kit,8,72.81,20.0,38.38,465.98,307.04
ORD100830,2024-05-30,North,In-Store,Small Business,Rep_15,Sports & Outdoors,Dumbbell Set,3,58.42,20.0,28.91,140.21,86.73
ORD101454,2025-07-30,West,Online,Consumer,Rep_02,Sports & Outdoors,Yoga Mat,3,94.9,0.0,56.39,284.7,169.17
ORD102152,2024-08-06,East,In-Store,Consumer,Rep_13,Apparel,Denim Jacket,2,108.63,5.0,52.32,206.4,104.64
ORD100347,2024-11-28,East,Online,Small Business,Rep_05,Apparel,Running Shoes,6,98.92,5.0,55.91,563.84,335.46
ORD100167,2025-04-18,East,Marketplace,Consumer,Rep_01,Sports & Outdoors,Water Bottle,4,106.39,0.0,69.46,425.56,277.84
ORD102451,2024-04-23,North,In-Store,Consumer,Rep_04,Beauty,Hair Dryer,2,40.35,20.0,24.19,64.56,48.38
